date,climate_sentence_count,text,word_count,Stemd_text,Sentiments
2020-04-13,3,look detroit look philadelphia look louisianalouisiana green,19,look detroit look philadelphia look louisianalouisiana green,negative
2023-10-20,1,boarded train blackedout windows 10hour ride way kyiv stand people ukraine ahead oneyear anniversary brave fight putinim told first american president enter warzone controlled united states military since president lincolnwith small group security personnel advisorsbut exited train met zelenskyypresident zelenskyy feel alone,82,board train blackedout window 10hour ride way kyiv stand peopl ukrain ahead oneyear anniversari brave fight putinim told first american presid enter warzon control unit state militari sinc presid lincolnwith small group secur personnel advisorsbut exit train met zelenskyypresid zelenskyy feel alon,positive
2021-08-26,1,additional american citizens additional green card holders additional personnel allies additional siv card holders additional afghans helped us additional groups individuals contacted us womens groups ngos others expressly indicated want get gathered certain circumstances groups buses means still presents opportunity next several days 31st able get,94,addit american citizen addit green card holder addit personnel alli addit siv card holder addit afghan help us addit group individu contact us women group ngo other expressli indic want get gather certain circumst group buse mean still present opportun next sever day 31st abl get,negative
1996-10-06,15,let us balance budget protect medicare medicaid education environment,14,let us balanc budget protect medicar medicaid educ environ,neutral
1996-10-06,15,addition force bigger cuts medicare medicaid education environment ones mr gingrich passed vetoed last year,31,addit forc bigger cut medicar medicaid educ environ one mr gingrich pass veto last year,neutral
1996-10-06,15,let polluters actually come halls congress rooms rewrite environmental laws,24,let pollut actual come hall congress room rewrit environment law,neutral
1996-10-06,15,done following things number one managed aftermath cold war supporting big drop nuclear weapons russia removal russian troops baltics integration central eastern european democracies new partnership nato might add democratic russia,56,done follow thing number one manag aftermath cold war support big drop nuclear weapon russia remov russian troop baltic integr central eastern european democraci new partnership nato might add democrat russia,negative
1996-10-06,15,nuclear missiles pointed children united states tonight administration first time since dawn nuclear age,32,nuclear missil point children unit state tonight administr first time sinc dawn nuclear age,positive
1996-10-06,15,believe evidence deployments successful haiti bosnia moved kuwait repel saddam husseins threatened invasion kuwait sent fleet taiwan straits worked hard end north korean nuclear threat,51,believ evid deploy success haiti bosnia move kuwait repel saddam hussein threaten invas kuwait sent fleet taiwan strait work hard end north korean nuclear threat,positive
1996-10-06,15,look north korea enough plutonium build six nuclear bombs sort distanced allies south korea,27,look north korea enough plutonium build six nuclear bomb sort distanc alli south korea,neutral
1996-10-06,15,difficult environment,6,difficult environ,negative
1996-10-06,15,believe protect environment grow economy,11,believ protect environ grow economi,neutral
1996-10-06,15,cut funds clean toxic waste dumpswith 10 million kids still living within four miles toxic waste dumpby third,26,cut fund clean toxic wast dumpswith 10 million kid still live within four mile toxic wast dumpbi third,positive
1996-10-06,15,president clinton way get better america balance budget protect medicare medicaid education environment give targeted tax cutand let talk education tax cutto let people 10000 deduction cost college tuition year kind college tuition give families tax credit dollarfordollar reduction taxes cost typical community college open everybody let people save ira withdraw without tax penalty education homebuying medical expenses,106,presid clinton way get better america balanc budget protect medicar medicaid educ environ give target tax cutand let talk educ tax cutto let peopl 10000 deduct cost colleg tuition year kind colleg tuition give famili tax credit dollarfordollar reduct tax cost typic commun colleg open everybodi let peopl save ira withdraw without tax penalti educ homebuy medic expens,positive
1996-10-06,15,think targeted tax cut better future targeted education childrearing rest education planhooking classrooms internet year 2000 making sure got army reading volunteers trained people teach parents teachers 8yearolds learn read investing environment cleaning twothirds worst toxic waste dumps,74,think target tax cut better futur target educ childrear rest educ planhook classroom internet year 2000 make sure got armi read volunt train peopl teach parent teacher 8yearold learn read invest environ clean twothird worst toxic wast dump,positive
